id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4bb9uiJwgDZiWflvv4Xtso,Only You,Two Scents,55,2022-12-26,0.554,0.322,0,-12.944,0,0.934,0.894,0.111,0.172,137.85,171042,4
0hVyp66LUfGCMNV1s1ZBsw,Northern Lights,Solar Body,50,2023-02-09,0.266,0.425,2,-11.071,0,0.491,0.937,0.155,0.0907,179.752,128000,3
3BO2a2ZmyUZDmFtUwIKJMU,Nautilus,Casiio,47,2022-02-04,0.539,0.0788,0,-20.534,0,0.887,0.933,0.0917,0.0599,135.993,157059,4
4gxDemS2AnN8gTdpIsKeaU,Glass Currents,Loafy Building,49,2022-03-12,0.742,0.149,10,-14.688,1,0.964,0.966,0.182,0.0702,131.975,138182,4
1SRkVHCZcO6lCYsOu9Sczw,Never be prey to the winds,eugenio izzi,52,2022-02-02,0.563,0.0594,3,-20.595,1,0.973,0.921,0.089,0.162,73.0,158630,4
0lfHewdBbX5uWce0jdq5dK,Fever Dream,Simone Bonet,0,2023-02-16,0.408,0.317,3,-10.128,0,0.136,0.753,0.104,0.0556,75.982,183197,4
5Ox00QSx80jWTusCaK0RL1,Passage,Ambulo,50,2021-08-20,0.685,0.265,1,-13.652,0,0.944,0.948,0.296,0.0758,75.036,110380,4
5yPJpkvanFaDITIyTPusZJ,Near Space,stream_error,46,2023-02-06,0.522,0.147,7,-15.915,0,0.792,0.907,0.115,0.0715,149.954,108800,4
1ZYdraW24UMTYLjg6g2bFQ,About Us,Jhove,50,2020-12-18,0.612,0.13,9,-13.952,1,0.871,0.944,0.25,0.211,140.058,156000,4
7gkkCe2t9SS2twtdueTaLV,Soul Quest,Juliàn,48,2023-02-02,0.261,0.253,2,-11.896,0,0.898,0.875,0.131,0.0377,134.803,150448,4
47Ppvr5qQDbTz5CJGUKDxO,The Secret Road,DaniSogen,47,2021-07-15,0.576,0.303,9,-15.184,0,0.825,0.618,0.109,0.247,74.062,162162,4
303JUet3V5CUmBBSTZrZCC,edda,Claudia Lessing,52,2022-11-28,0.55,0.182,1,-18.67,0,0.879,0.856,0.13,0.135,130.021,114462,4
5g2Q82s5RSPhBSLjHJfdyc,Event Horizon,stream_error,47,2023-02-06,0.492,0.188,7,-20.697,1,0.937,0.928,0.0955,0.287,136.015,155294,4
628V748xeHasyjh1gVRMkc,I Can't Do This Anymore,Nadav Cohen,48,2022-01-27,0.67,0.0662,10,-18.314,0,0.925,0.932,0.101,0.147,135.955,140000,4
3HIw95JWXP7jicSVk23LfD,Impromptu,Quantum Break,53,2023-01-23,0.666,0.305,1,-14.218,0,0.912,0.935,0.109,0.104,119.952,128851,3
0vWvJzU3EuguJWCj6LBPdu,The End Of A Story,Wishes and Dreams,51,2023-01-30,0.481,0.288,5,-18.699,0,0.978,0.879,0.358,0.156,144.177,160000,4
5Mbv9By03DlfUY74x29Wo5,Coming Home,Dontcry,51,2022-01-25,0.677,0.159,10,-14.85,0,0.945,0.947,0.147,0.075,144.192,80139,4
5BZ4aodJTESrcaGQERLzjV,Teahouse Spirits,Kalaido,50,2021-04-30,0.415,0.438,11,-12.543,1,0.375,0.609,0.291,0.41,86.793,220805,4
3EQECjMYGiiLUZX2yGzksx,i got u,Blue Wednesday,49,2021-08-04,0.748,0.267,2,-13.53,1,0.733,0.824,0.104,0.117,84.005,203571,4
6IM9Er6nQT3ZTp8LBUzB8d,Stargazing,kyu,53,2021-07-25,0.46,0.451,5,-13.747,0,0.833,0.937,0.0863,0.0363,195.113,133438,3
5wq7dQCHKEAAqCzCmSUBM0,Reassuring Skies,Hoffy Beats,48,2021-03-03,0.641,0.163,5,-19.248,1,0.885,0.9,0.11,0.0755,100.049,144000,5
0P6doWTqTQW1cdsvyulURV,Mramor,Chau Sara,48,2021-11-04,0.755,0.0503,11,-13.449,1,0.833,0.93,0.107,0.199,145.996,138288,4
4k4jcjH4Nhb12opH1QzNtN,Dontyouknow,Aylior,0,2020-04-04,0.543,0.187,5,-12.943,0,0.852,0.271,0.124,0.351,84.009,135225,4
21qUnbTunxXLH3FVeOZy0A,When It Feels Right,WYS,56,2023-01-02,0.71,0.252,4,-12.879,1,0.799,0.943,0.112,0.134,133.316,162750,4
5cSKc7Bxw8k6rXbG06kQ1Y,Go Time,C4C,48,2021-01-20,0.754,0.0554,5,-18.16,1,0.897,0.811,0.332,0.449,153.972,154500,4
2TYMP0BuKPJXaDmD40MXqP,Serenade of Storms,Lucid Keys,51,2023-01-23,0.507,0.25,3,-14.467,0,0.954,0.895,0.107,0.037,122.704,145717,4
75IpY1JCLQIPuWbUtK3Dye,Nocturne,Dinis,52,2023-01-23,0.617,0.202,2,-14.082,0,0.651,0.859,0.101,0.11,130.036,133154,4
5gdq4y3L394cn4I9eKPsmA,Sugar Haze,HM Surf,0,2020-08-20,0.764,0.0911,6,-23.454,1,0.822,0.924,0.0917,0.588,130.003,147692,4
5V4F99dw4PUfE2kXwWWASO,Discovery,Sleepermane,49,2023-02-06,0.528,0.409,9,-17.492,0,0.686,0.951,0.166,0.0723,139.998,142290,4
2eBuez59MU3mSXwamfYueg,Lavender,Kupla,55,2021-04-20,0.805,0.313,9,-11.078,0,0.307,0.913,0.191,0.234,79.033,154818,4
27esLzalhIbSXCNvPlAUfH,Light Years Away,Laffey,55,2023-01-19,0.619,0.14,4,-14.742,1,0.978,0.928,0.0967,0.06,90.002,150354,4
6FnUBJ91LimQKNUWq445mJ,Never Let Me Go,WYS,54,2023-01-02,0.566,0.312,11,-10.548,0,0.926,0.703,0.1,0.22,69.05,171304,4
1nSDCQhhyFV9etJfUflRoI,As Time Goes By,Ivylake,51,2022-02-26,0.754,0.114,7,-23.879,0,0.834,0.921,0.102,0.134,120.065,172000,4
29HtJxcjG6y4JmIcbMXcdK,Eventide,Alberto Droguett,50,2022-03-08,0.548,0.169,10,-14.918,0,0.936,0.91,0.0993,0.0391,78.003,141538,4
25vPtLrUxkdrFHxRzhXSw6,Willpower,l'Outlander,51,2022-02-20,0.649,0.253,11,-12.444,0,0.81,0.822,0.0919,0.347,87.011,163471,4
2422sniydbW1AmHoC4smC5,Overgrown,Tenno,46,2021-07-13,0.493,0.312,8,-15.138,0,0.742,0.925,0.115,0.153,134.063,137910,4
7axch6YTYI7xW9CgqA56iO,Inhale,Nowun,46,2021-09-25,0.602,0.139,8,-19.865,0,0.978,0.909,0.0897,0.0602,115.972,161379,4
0NH9zIlcg7ZQHghZi3ZLEb,Set Sail,Juliàn,50,2023-02-02,0.499,0.271,9,-15.93,0,0.937,0.837,0.111,0.0426,139.979,144000,4
6aczCvksxslGZK1OvQDDEu,Better Than Yesterday,cxlt.,0,2023-02-16,0.676,0.344,3,-14.382,0,0.41,0.896,0.378,0.13,120.041,198197,4
36zoIIl2T986lqpfO3Vtv4,The Broken Sonata,Lucid Keys,51,2023-01-23,0.608,0.303,3,-11.984,0,0.932,0.884,0.107,0.0881,122.671,144834,5
5u8bL1fykQgd6EUu4j2hB8,The Day You Left,cxlt.,0,2020-08-24,0.565,0.0232,1,-24.73,1,0.953,0.903,0.114,0.241,60.941,148000,4
4FDMdXe3fNG1aX4bxGqIYM,A Way Home,Hevi,47,2021-12-04,0.382,0.15,3,-17.757,1,0.964,0.841,0.115,0.037,76.035,189803,4
6jlEOZhSc8mJk9wAHZd9rI,Going South,Blumen,50,2020-09-01,0.388,0.345,9,-11.325,0,0.803,0.876,0.0849,0.207,83.8,150156,4
4D8rro15FXZa9dKCubcVbH,Spanish Castle,Sweet Medicine,50,2021-08-24,0.54,0.286,0,-19.004,0,0.896,0.928,0.153,0.259,149.987,160800,4
7MMrQJA2EgIgjanx9acsAZ,Nocturnal,noni,48,2022-07-07,0.581,0.19,7,-14.917,1,0.956,0.916,0.111,0.814,77.033,101299,4
7e9cI3edZiD62xKXnQVg6t,Lacrima Rossa,Dimension 32,40,2022-10-31,0.623,0.128,7,-17.131,1,0.97,0.92,0.381,0.0589,129.95,180923,4
71TTmU7etfOufPGrb4Xz6t,Deep Breath,Tibeauthetraveler,55,2022-12-19,0.604,0.243,4,-16.522,1,0.778,0.935,0.109,0.0391,74.999,144013,4
6XoxpMnSTrt4qaqsPEVp4z,Secret Path,Tibeauthetraveler,56,2022-12-19,0.473,0.254,7,-16.953,0,0.503,0.953,0.144,0.0373,68.005,186246,4
5HvqibSPgGEFDqY3oDdwxw,The Day I Woke Up,Wishes and Dreams,52,2023-01-30,0.488,0.384,0,-15.939,1,0.976,0.956,0.38,0.0916,132.145,140909,4
2jJPB6ekBtlT1dKM8hGDg0,Sail,GlobulDub,50,2021-02-03,0.668,0.32,10,-15.671,1,0.89,0.873,0.0939,0.449,149.997,147200,4
1eWEyadL9ipQD1ap3IP19M,Spend Some Time,fantompower,0,2020-03-19,0.776,0.351,9,-8.794,1,0.936,0.793,0.09,0.153,128.194,135000,4
7jQc3FH4oapUHhQwIP3gg6,Variations On A Moonlit Dream,Lucid Keys,55,2023-01-23,0.544,0.304,6,-11.634,0,0.484,0.712,0.117,0.0765,132.196,117146,4
7gUq6yvBNXouRVDAsDkcdI,Pleine Lune,Dimension 32,49,2022-01-29,0.642,0.131,6,-15.493,1,0.986,0.922,0.111,0.14,65.136,187455,4
2wbxFX2nYAgEYFH02VC6TL,trusting hands,edelwize,58,2021-09-09,0.636,0.15,0,-20.669,1,0.983,0.826,0.0791,0.206,149.99,140695,4
2g54UaHmEIikFuEPNLACBB,Discover,Elior,53,2021-01-04,0.665,0.183,8,-15.811,1,0.84,0.953,0.11,0.395,137.39,159529,4
6ZgnVdwOfUjGfITWsoLg2j,be,tomcbumpz,53,2021-01-22,0.319,0.0293,0,-25.966,1,0.893,0.806,0.171,0.0949,195.889,117704,4
3vSmqzAnyJYblrQwwF3l4e,Moonglow,HM Surf,46,2020-11-24,0.569,0.277,2,-17.705,1,0.134,0.84,0.138,0.0759,79.02,173165,4
3wiB2Tp9ytXPysd8RdY86p,Bunnies,Nokiaa,0,2020-05-10,0.867,0.115,4,-12.284,1,0.343,0.886,0.0772,0.369,82.016,163143,4
5yzk0dn1DmFcTkon5JrtTc,Forgotten Past,Wishes and Dreams,55,2023-01-30,0.544,0.262,10,-15.646,1,0.965,0.964,0.0964,0.0634,131.948,141818,4
2hqFtIyrYxg1talq4JFeP0,The Goodbye,Tibeauthetraveler,55,2022-12-19,0.504,0.259,9,-16.46,1,0.888,0.891,0.371,0.0368,77.011,165897,4
1zqFLkJMALMS4zdDYaR4pz,Backyard Memories,WYS,48,2022-05-21,0.665,0.125,4,-15.726,1,0.664,0.835,0.11,0.126,80.014,153004,4
3AsOnYzk1SKFQdQf8yNoMa,Escaped,Mondo Loops,51,2021-01-08,0.783,0.206,9,-10.016,0,0.906,0.869,0.109,0.571,70.113,123636,4
2viehU027IaaY0NbmRHvfx,Trying To Sleep,WYS,55,2023-01-02,0.698,0.352,11,-12.261,1,0.734,0.861,0.0988,0.351,81.021,174074,4
5wPVakVziXmVSQ00whRAHI,youth,Ayzic,51,2021-06-11,0.605,0.235,11,-19.766,1,0.824,0.967,0.102,0.0565,164.067,143415,4
3SQdXppYTLiSYXJILGvnF6,Begin Again,Tibeauthetraveler,55,2022-12-19,0.547,0.244,7,-18.282,1,0.927,0.855,0.334,0.0922,124.051,174438,4
2EbAhivgvcvrtWRWHadLSO,Winter Solstice,PBdR,53,2023-01-23,0.642,0.274,10,-11.505,0,0.788,0.864,0.159,0.0912,126.014,119250,4
2DeLiOsQKuZVPH8u3YgtXR,A Breath of Fresh Air,DaniSogen,46,2022-05-26,0.623,0.138,2,-19.669,0,0.849,0.881,0.437,0.208,106.015,158491,4
6Clh8xT2l66WovSnBQa4u7,Broken Angel,Dreamfield,46,2022-06-06,0.503,0.262,10,-13.489,0,0.697,0.841,0.171,0.123,137.083,154539,4
3JX55SgC8MNX5zaAzQ2JV9,yourcolors,Nvmb.,48,2021-04-10,0.451,0.152,1,-12.525,1,0.774,0.915,0.117,0.38,88.09,133995,4
42OlpB2pLV3EqKJQ3Gyrj6,Sky Above,Sleepermane,47,2022-08-04,0.551,0.198,0,-20.497,0,0.915,0.907,0.12,0.0442,112.861,118408,3
1kDsRv0ucydqrC9lkJpa4z,Crush,Laffey,54,2020-07-11,0.872,0.245,11,-13.957,1,0.982,0.956,0.119,0.209,119.824,130760,4
4nEBOEfS1oDf5L0MvNKtvQ,Another Era,Wishes and Dreams,52,2023-01-30,0.474,0.245,11,-17.28,0,0.917,0.902,0.119,0.319,181.855,134506,3
2dZOKR8sblRfydBcVPh99H,Poolside,Sebastian Kamae,49,2020-11-20,0.706,0.126,3,-18.802,0,0.964,0.611,0.105,0.304,124.053,142799,4
3eBUL2NGAwWfgy5TLfAZBR,Aurora Boreale,mell-ø,0,2020-05-30,0.587,0.318,9,-10.607,1,0.896,0.888,0.0939,0.151,74.114,108649,4
242NgH0pdkZw0l8QkVw8HR,Together,Laffey,48,2021-03-31,0.702,0.231,7,-14.728,1,0.957,0.937,0.103,0.105,128.182,147334,4
5USHUe0KdrihI4f3vrwfms,Isolation,Wishes and Dreams,51,2023-01-30,0.537,0.322,6,-13.72,0,0.985,0.93,0.114,0.44,129.945,121846,4
4gAlRSjOWjjZfAOGnKc5zt,Fulfillment,Goson,52,2023-02-02,0.565,0.283,2,-12.944,1,0.766,0.898,0.081,0.064,141.975,164472,4
6rlCQxwaZbDPIR3eSK0jFq,Distant,Trix.,49,2022-03-14,0.599,0.141,10,-17.695,1,0.6,0.912,0.137,0.0451,81.019,133509,4
39iAShH74Usl1yFQeV8dT2,Lost Symphonies,Lucid Keys,52,2023-01-23,0.612,0.297,0,-12.902,0,0.816,0.889,0.109,0.0645,125.982,153810,3
4Fc0E1PtqPDifNndvprl0f,Distant Shimmers,Banks,51,2022-12-29,0.654,0.227,9,-17.982,0,0.915,0.878,0.0947,0.0738,139.928,137143,4
5v4WcVfObQiSbgj71RUlCI,Mist,Dontcry,49,2021-06-21,0.616,0.363,8,-11.616,1,0.281,0.941,0.0848,0.107,76.996,124675,4
7grlXpjeepqMmBsEniIH6L,Glowing Sky,stream_error,50,2023-02-06,0.505,0.176,8,-19.309,0,0.949,0.974,0.106,0.258,133.933,130746,4
0o8N0fxKN57tniHRBeCtDx,Shelter,WYS,57,2023-01-02,0.56,0.316,4,-11.974,1,0.93,0.922,0.0865,0.292,165.976,182300,3
760zYe89jxbZCDKB13eVGl,Prenma,Mondo Loops,41,2022-08-18,0.569,0.114,5,-15.74,0,0.883,0.914,0.112,0.154,127.78,136438,5
5HDG8dETk2QCyJCrkWlfVZ,Oratorio in Darkness,Lucid Keys,53,2023-01-23,0.609,0.353,9,-10.202,0,0.953,0.946,0.0771,0.0847,132.195,132130,4
3vGiTQwW32HjVivTtZdd4x,Runaway,Kainbeats,47,2020-10-15,0.595,0.259,3,-16.452,1,0.853,0.87,0.118,0.187,144.021,126693,4
4vaqGZv0ZSypTqbLcmKK48,Silhouettes,Dimension 32,52,2022-04-01,0.576,0.176,1,-13.641,1,0.971,0.924,0.11,0.0795,120.148,187000,4
7JHDwKBqF6375JdMLRwGlK,Reflection,brillion.,0,2020-05-06,0.541,0.383,1,-13.096,0,0.895,0.948,0.117,0.202,76.018,154737,4
4RJaloHvZE0b63LUTPbn6z,Sincere,DAO,48,2021-02-11,0.816,0.279,0,-8.877,1,0.719,0.855,0.0992,0.404,78.008,123240,4
1nR0S7rgZ12dugaYnXR02j,Lost Souls,Wishes and Dreams,51,2023-01-30,0.301,0.259,8,-17.02,0,0.961,0.854,0.102,0.253,75.388,167027,4
51uWyYu6eBDPPjnLDzRu6g,Winter Love,Dr. Dundiff,45,2021-02-07,0.803,0.0671,10,-16.563,0,0.749,0.83,0.1,0.17,82.01,166860,4
1sX9m2zk0CiXE5vDweRL7S,Depths,Sleepermane,47,2020-11-08,0.319,0.289,4,-14.915,0,0.854,0.922,0.679,0.147,153.633,130917,4
1nuS28G77m0EzYxEj6xa3R,Satellite Nights,drkmnd,0,2020-01-30,0.663,0.409,6,-7.511,0,0.867,0.805,0.11,0.0962,79.985,192039,4
1M0sRUG31sDDRYJ4ReJ8Yj,Whispers of Eden,Nogymx,50,2022-02-08,0.632,0.179,3,-16.173,0,0.957,0.966,0.0972,0.0511,140.056,139000,4
2AsstmOZXoX9hEIHjevicc,Parallel Worlds,Purrple Cat,49,2022-01-11,0.509,0.277,11,-14.504,1,0.706,0.653,0.123,0.0629,90.03,151299,4
1S3ng6A0Gq8BPLJMtue20u,Solstice,Sleepermane,47,2022-02-06,0.367,0.16,6,-19.176,1,0.893,0.633,0.118,0.503,171.406,101739,5
27G1NZHwIJjxVoVybSbwRc,from me to you,kokoro,51,2021-09-09,0.737,0.103,4,-16.369,1,0.913,0.812,0.0929,0.291,68.979,170125,4
1jjiSiyxZ0tz2OIrPDi3qT,Old Friends,Two Scents,57,2022-12-26,0.33,0.279,10,-15.941,1,0.956,0.919,0.111,0.105,187.291,180625,3
59jM8aFj5e3ZlrIv9lFVkc,Orchid,Lilac,0,2020-08-04,0.8,0.453,3,-13.238,0,0.917,0.29,0.115,0.038,83.035,121995,4
5oFKwm0NmGM7sxZ8h95Ddl,Looking Glass,Ambulo,0,2023-02-16,0.338,0.308,8,-15.415,1,0.811,0.799,0.105,0.149,76.72,172131,4
65Vo7KrPt7nrTBTlQpxVJi,Evergreen,teafourtwo,54,2022-12-26,0.458,0.28,7,-16.389,1,0.962,0.581,0.0892,0.187,210.046,153500,3
2P92PkqepVgvVn5JTLwoKa,Holy Cloud,Dario Lessing,51,2022-06-13,0.541,0.204,8,-21.21,0,0.821,0.692,0.117,0.219,140.015,205714,4
27zydZf4TNVocCSN95L3vI,Reminiscing,Wishes and Dreams,55,2023-01-30,0.55,0.309,2,-12.575,1,0.911,0.929,0.0693,0.12,135.994,204706,4
5TmKvbzD7zEbZLNfhAHTar,Where We Are,Project AER,49,2021-10-31,0.733,0.147,9,-16.465,0,0.902,0.883,0.114,0.0432,122.003,159389,3
5xQJZsPXVA0PDU9FmEzZXu,Thinking of You,Oatmello,48,2021-07-31,0.715,0.491,2,-16.254,1,0.944,0.932,0.112,0.0869,138.073,141739,4
5A8ZaOpAFuvquukL75djZ9,Memoria,Mau,40,2022-04-11,0.676,0.266,9,-14.625,1,0.826,0.866,0.108,0.196,80.045,132000,4
4DrkuOwz7AWDPlVl4SeStF,Abandoned Graveyard,Tonion,42,2022-12-01,0.556,0.214,11,-18.103,0,0.94,0.908,0.109,0.154,136.126,183529,4
4onjmivX6OxuOwKdYSS9dv,Overgrown Piano,Mondo Loops,33,2022-08-15,0.749,0.156,5,-22.755,0,0.955,0.948,0.181,0.241,109.983,130909,3
5aO3SuTOIDlmTF37PexSRe,Moonshine,Hixon Foster,34,2021-07-27,0.812,0.221,4,-14.074,1,0.923,0.931,0.0919,0.124,134.004,171940,4
643VOi3JQer0AGcHocexeN,Alaska,Tom Doolie,41,2021-04-26,0.57,0.301,2,-13.82,0,0.106,0.877,0.108,0.083,118.414,151538,3
7qkyLpVl11xlPv3AdInT4S,light and shadow,Claudia Lessing,53,2022-11-28,0.561,0.209,11,-18.656,0,0.715,0.739,0.0823,0.0858,129.823,119106,4
6ttpYtCei5tQyILMRCMBHX,Wall,No Spirit,52,2022-11-07,0.826,0.303,1,-17.829,1,0.356,0.891,0.113,0.508,145.102,211862,4
4lzahF5UT5htAMSTfuGXmX,After The Rain,Laffey,52,2021-10-19,0.621,0.257,8,-18.043,1,0.983,0.958,0.11,0.0596,119.977,144615,4
7eFlmR5nzVfIch6aulkFex,Seven Seas,softy,33,2021-04-12,0.452,0.212,0,-11.069,0,0.938,0.883,0.117,0.048,146.146,139024,1
3GMoWdaZJ6f1VNcJdBGtM5,Just Wait,Nadav Cohen,37,2022-10-27,0.646,0.143,10,-12.921,1,0.825,0.916,0.164,0.0671,75.03,134475,4
4ZoqmZfp01y6wudX5gmMAY,Night Vision,Bhxa,36,2021-09-27,0.579,0.18,6,-14.763,1,0.917,0.899,0.144,0.146,79.986,150000,4
5yFbcUDDRy61YT87GsM1NZ,Jordan's Dream,Dreamfield,27,2022-06-06,0.687,0.172,11,-17.884,1,0.801,0.928,0.309,0.179,115.996,151750,4
3rBM9PdRWFlssxl8S9z8IK,Tree House,Philip Somber,35,2021-10-17,0.555,0.157,1,-19.892,0,0.619,0.897,0.131,0.0403,75.037,188800,4
5eBUgnK9yO3CVNUO8MiHmt,Infused,Glimlip,0,2020-03-31,0.524,0.148,11,-10.985,0,0.921,0.808,0.107,0.201,162.098,172963,4
0uu6n0WkIs57FDmucveb6e,Scarlet Feelings,Raimu,33,2021-10-25,0.666,0.223,6,-17.041,1,0.963,0.953,0.107,0.122,102.981,154951,4
35lrGsuPTyUh8s6mYiztHe,Marine Layer,Delayde,49,2021-10-09,0.64,0.304,6,-14.039,1,0.707,0.9,0.0979,0.229,146.038,177534,4
04rjRWWk4yV5aunGxxGuHe,Distant Thoughts,Hoogway,46,2020-11-16,0.508,0.187,1,-20.534,1,0.959,0.936,0.114,0.0725,109.957,182692,4
7zkhJTMTYra3FKPg3ccmRx,Quetzal,dryhope,49,2020-09-21,0.673,0.307,6,-10.474,0,0.75,0.891,0.116,0.87,169.935,127765,4
1i97YYHwm3urfmBx2DJgnV,oregon,Bert,36,2021-06-25,0.657,0.0632,11,-26.608,0,0.951,0.84,0.0802,0.0535,138.062,142835,4
0Fwqtd6dPAp7l0r9yh56NU,Imaginary,Tenno,30,2021-07-13,0.672,0.382,0,-13.522,0,0.76,0.801,0.308,0.131,69.974,145714,4
49reFaBmoc2InfWPrLze3S,Aquamarine Horizon,mell-ø,28,2021-11-22,0.885,0.188,3,-16.209,1,0.932,0.948,0.107,0.181,119.958,165500,4
5PYfQWDfQqZcSvjxn5tQI5,To The Euphrates,l'Outlander,41,2021-06-19,0.723,0.0637,8,-17.46,1,0.938,0.929,0.369,0.467,99.985,177606,4
34uPqiz3GIdIidYzIMyNgr,Wishing Well,softy,39,2021-06-05,0.652,0.11,9,-15.98,1,0.894,0.855,0.0429,0.136,143.994,170000,4
37dJmYVpUIyptS8D2iAEwf,Pillow Fight,nightlight,51,2021-05-08,0.592,0.0363,3,-25.128,0,0.895,0.925,0.111,0.167,89.984,140000,4
0CGqEHKkroisur57wC0u5a,Above the Clouds,amies,42,2021-04-26,0.588,0.19,1,-21.557,1,0.777,0.913,0.109,0.0787,140.016,198857,4
5IB8ScDtx887hFBm3PGway,Altitude,takeo,39,2021-04-22,0.589,0.372,10,-14.525,1,0.927,0.709,0.0903,0.141,143.871,152500,4
3joTaUyXcQa6skGx669JZW,twilight,Pointy Features,37,2021-11-08,0.614,0.0434,0,-20.285,1,0.937,0.902,0.112,0.0678,75.03,151000,4
0aTnEqHwLr6QSP3uvjeRWQ,Blue Eyes,Lucid Green,33,2021-10-13,0.575,0.296,0,-11.185,1,0.94,0.808,0.0888,0.101,65.993,175000,4
3zlSDmMkEiUB6epnbb9HfM,Just Another Day,Epona,31,2021-09-17,0.642,0.149,6,-13.639,0,0.879,0.903,0.103,0.0855,74.942,183600,4
1pMpplr5zNfs47xTiIEVyW,Tomorrows That Follow,Sleepermane,0,2020-04-20,0.603,0.228,3,-15.237,1,0.454,0.864,0.314,0.237,79.949,108070,4
3imiQ6xLArj0D733xcAy2G,City Blue,Hoogway,39,2022-01-05,0.578,0.0686,2,-23.782,1,0.968,0.938,0.0906,0.123,133.949,131642,4
4O2HZH0psbxijFPOQHgi2a,Rituals,M e a d o w,50,2021-04-06,0.74,0.154,11,-17.552,0,0.901,0.736,0.109,0.189,133.975,132625,4
3pOyshWlV53tJD3o3p20oq,Blessed,Mondo Loops,46,2022-12-29,0.654,0.414,5,-12.064,0,0.854,0.912,0.0758,0.202,136.025,169412,4
5TX1kEYlT4CncgyitTEbvT,Until We Meet Again,Elijah Lee,38,2022-01-29,0.394,0.179,2,-14.202,1,0.926,0.928,0.101,0.129,63.984,173325,4
2CGoNxIMgzuVUazwIyWuwY,Secret Garden,Thaehan,44,2021-04-26,0.753,0.23,3,-11.308,1,0.729,0.934,0.108,0.13,75.076,157600,4
4bQEVCVUN3nvXG5NVvfCy9,Harbour,Sweet Medicine,32,2021-08-24,0.505,0.211,8,-18.528,1,0.885,0.848,0.36,0.159,139.926,166286,4
0HuaSSIVpPcFKry0p2wx5n,An Enchanting Forest,TABAL,28,2021-11-06,0.643,0.26,4,-12.294,1,0.762,0.932,0.108,0.0642,170.165,163765,4
67F80H5WZRteT0DNj5VcDO,Evergarden,Tonion,38,2022-07-25,0.602,0.148,6,-18.153,1,0.928,0.84,0.352,0.138,120.01,164302,4
5dbIMsvtXBsof26OV09Pb2,Wishing Well,Elk Beats,39,2021-11-14,0.628,0.0448,0,-17.219,1,0.826,0.861,0.11,0.169,108.134,118154,1
6htUZ2aZGaZDbQ0LHjZwUI,Mourning Dove,Sweet Medicine,50,2021-02-23,0.654,0.535,6,-11.861,0,0.771,0.908,0.0879,0.183,139.932,141159,4
53MDSB8B7FV12vLnFHJWML,Space Pirates,Purrple Cat,47,2022-11-14,0.428,0.321,7,-13.897,0,0.721,0.807,0.119,0.129,127.524,140522,3
6bRkfUjCF4vSb1n9Vgj1Wj,Atlantis,Casiio,34,2022-02-04,0.574,0.184,11,-19.535,1,0.808,0.938,0.137,0.182,136.114,141186,4
6Ned0aVLvi60YZbmSpbgWV,May 17th,mell-ø,45,2022-09-29,0.746,0.295,9,-17.579,0,0.959,0.927,0.124,0.24,82.045,117073,4
5Bg2SArOaEyuADpgX5z6Up,Birdwatching,azula,31,2021-10-15,0.648,0.126,3,-13.151,1,0.957,0.922,0.0865,0.227,69.006,97935,4
7j4WAx9dnREtG2eV9mLmvX,little moments,azayaka,38,2022-09-08,0.8,0.298,1,-10.325,1,0.703,0.381,0.121,0.0385,75.077,128413,4
4e8jny6cWwKNS94MGdCe0v,Together,Purrple Cat,53,2022-02-10,0.587,0.328,8,-17.332,1,0.943,0.897,0.101,0.12,119.993,144000,4
0I99LMgOnrB7NEEXIMEcQS,Lifu,DaniSogen,34,2022-05-26,0.778,0.179,10,-18.612,0,0.392,0.948,0.362,0.218,115.002,113625,4
7dPm4CoP7aSQkRnu9YXvDT,retreat,rukachu,51,2022-09-22,0.793,0.137,2,-13.161,1,0.833,0.922,0.1,0.221,116.038,186207,4
5FMeLrcoOH6iwTS5QD7aLR,Luna,Tenno,43,2020-09-13,0.395,0.379,9,-13.785,0,0.936,0.977,0.344,0.0379,207.841,154615,3
6HTZixNLq8r41nFzups3x8,Rainbow Falls,Purrple Cat,33,2021-06-23,0.641,0.201,10,-21.164,0,0.934,0.889,0.114,0.158,89.982,157507,4
4uaNJtPtczIvk25Oa9YT9T,Waves,fourwalls,38,2021-01-16,0.562,0.273,8,-20.312,1,0.934,0.0702,0.145,0.0608,119.835,128000,4
5JISZMuKjS9YZtofRUiTzY,Years Ago,Lomme,38,2021-04-28,0.579,0.167,5,-16.688,0,0.885,0.866,0.11,0.0766,115.0,136052,4
5YfuZcsI0ZuHmvF4e2BRNf,Close To,Refeeld,36,2021-04-02,0.437,0.163,6,-13.173,1,0.952,0.918,0.0883,0.187,191.691,151875,3
66uhl20jgWKee3w825rqHn,Garden,Lomme,50,2021-11-14,0.596,0.034,3,-25.608,1,0.941,0.93,0.17,0.261,130.19,147692,1
09cbwkO2jHwvZZR77pHUzK,Rays Of Light,Nuver,52,2022-07-18,0.617,0.0928,9,-21.585,1,0.947,0.894,0.516,0.355,144.038,123333,4
7syC1mAZL26go2SEqVqZR7,abundance,hi jude,47,2021-02-09,0.672,0.314,2,-11.872,0,0.958,0.948,0.06,0.17,80.039,161976,3
